"","sessionId","start","label","type"
"5063","StGWCMt3/",21,"Johannes Flum (SC Freiburg) wins a free kick in the defensive half.",8
"5064","StGWCMt3/",21,"Offside, SC Freiburg. Pavel Krmas tries a through ball, but Papiss Demba Cisse is caught offside.",9
"5065","StGWCMt3/",22,"Attempt blocked. Philipp Bargfrede (SV Werder Bremen) right footed shot from outside the box is blocked. Assisted by Claudio Pizarro.",1
"5066","StGWCMt3/",23,"Corner,  SV Werder Bremen. Conceded by Felix Bastians.",2
"5067","StGWCMt3/",24,"Attempt blocked. Markus Rosenberg (SV Werder Bremen) right footed shot from the right side of the six yard box is blocked. Assisted by Claudio Pizarro with a headed pass.",1
"5068","StGWCMt3/",24,"Corner,  SV Werder Bremen. Conceded by Daniel Williams.",2
"5069","StGWCMt3/",24,"Marko Marin (SV Werder Bremen) wins a free kick on the left wing.",8
"5070","StGWCMt3/",24,"Foul by Cedric Makiadi (SC Freiburg).",3
"5071","StGWCMt3/",25,"Attempt blocked. Lukas Schmitz (SV Werder Bremen) right footed shot from outside the box is blocked.",1
"5072","StGWCMt3/",25,"Corner,  SV Werder Bremen. Conceded by Oliver Baumann.",2
"5073","StGWCMt3/",25,"Foul by Markus Rosenberg (SV Werder Bremen).",3
"5074","StGWCMt3/",25,"Oliver Baumann (SC Freiburg) wins a free kick in the defensive half.",8
"5075","StGWCMt3/",26,"Andreas Wolf (SV Werder Bremen) wins a free kick in the defensive half.",8
"5076","StGWCMt3/",26,"Foul by Stefan Reisinger (SC Freiburg).",3
"5077","StGWCMt3/",27,"Foul by Per Mertesacker (SV Werder Bremen).",3
"5078","StGWCMt3/",27,"Cedric Makiadi (SC Freiburg) wins a free kick in the attacking half.",8
"5079","StGWCMt3/",28,"Sokratis (SV Werder Bremen) wins a free kick on the right wing.",8
"5080","StGWCMt3/",28,"Attempt saved. Julian Schuster (SC Freiburg) right footed shot from outside the box is saved in the bottom right corner. Assisted by Felix Bastians.",1
"5081","StGWCMt3/",28,"Offside, SC Freiburg. Julian Schuster tries a through ball, but Papiss Demba Cisse is caught offside.",9
"5082","StGWCMt3/",28,"Foul by Yacine Abdessadki (SC Freiburg).",3
"5083","StGWCMt3/",29,"Attempt missed. Marko Marin (SV Werder Bremen) right footed shot from outside the box is high and wide to the right following a set piece situation.",1
"5084","StGWCMt3/",30,"Goal!  SV Werder Bremen 1, SC Freiburg 1. Clemens Fritz (SV Werder Bremen) header from the centre of the box to the bottom left corner. Assisted by Lukas Schmitz with a cross.",1
"5085","StGWCMt3/",31,"Philipp Bargfrede (SV Werder Bremen) wins a free kick in the defensive half.",8
"5086","StGWCMt3/",31,"Foul by Johannes Flum (SC Freiburg).",3
"5087","StGWCMt3/",32,"Corner,  SV Werder Bremen. Conceded by Felix Bastians.",2
"5088","StGWCMt3/",32,"Attempt blocked. Claudio Pizarro (SV Werder Bremen) header from the centre of the box is blocked. Assisted by Aaron Hunt with a cross.",1
"5089","StGWCMt3/",32,"Attempt missed. Lukas Schmitz (SV Werder Bremen) left footed shot from the centre of the box misses to the left following a corner.",1
"5090","StGWCMt3/",32,"Attempt saved. Claudio Pizarro (SV Werder Bremen) header from the left side of the six yard box is saved in the bottom left corner. Assisted by Lukas Schmitz.",1
"5091","StGWCMt3/",33,"Attempt missed. Per Mertesacker (SV Werder Bremen) header from very close range misses to the left. Assisted by Lukas Schmitz with a cross.",1
"5092","StGWCMt3/",33,"Aaron Hunt (SV Werder Bremen) wins a free kick on the right wing.",8
"5093","StGWCMt3/",33,"Foul by Julian Schuster (SC Freiburg).",3
"5094","StGWCMt3/",34,"Goal!  SV Werder Bremen 2, SC Freiburg 1. Claudio Pizarro (SV Werder Bremen) right footed shot from the centre of the box to the bottom right corner. Assisted by Marko Marin following a fast break.",1
"5095","StGWCMt3/",34,"Attempt missed. Per Mertesacker (SV Werder Bremen) header from the centre of the box is high and wide to the right. Assisted by Aaron Hunt with a cross following a set piece situation.",1
"5096","StGWCMt3/",36,"Lukas Schmitz (SV Werder Bremen) wins a free kick in the defensive half.",8
"5097","StGWCMt3/",36,"Foul by Papiss Demba Cisse (SC Freiburg).",3
"5098","StGWCMt3/",37,"Offside, SV Werder Bremen. Andreas Wolf tries a through ball, but Claudio Pizarro is caught offside.",9
"5099","StGWCMt3/",38,"Clemens Fritz (SV Werder Bremen) wins a free kick in the defensive half.",8
"5100","StGWCMt3/",38,"Foul by Johannes Flum (SC Freiburg).",3
"5101","StGWCMt3/",39,"Claudio Pizarro (SV Werder Bremen) wins a free kick on the right wing.",8
"5102","StGWCMt3/",39,"Foul by Julian Schuster (SC Freiburg).",3
"5103","StGWCMt3/",40,"Attempt missed. Markus Rosenberg (SV Werder Bremen) left footed shot from the centre of the box is close, but misses to the left. Assisted by Clemens Fritz.",1
"5104","StGWCMt3/",42,"Claudio Pizarro (SV Werder Bremen) wins a free kick in the defensive half.",8
"5105","StGWCMt3/",42,"Offside, SV Werder Bremen. Sokratis tries a through ball, but Clemens Fritz is caught offside.",9
"5106","StGWCMt3/",42,"Foul by Pavel Krmas (SC Freiburg).",3
"5107","StGWCMt3/",44,"Foul by Aaron Hunt (SV Werder Bremen).",3
"5108","StGWCMt3/",44,"Daniel Williams (SC Freiburg) wins a free kick on the right wing.",8
"5109","StGWCMt3/",45,"Attempt saved. Yacine Abdessadki (SC Freiburg) header from the centre of the box is saved in the top centre of the goal. Assisted by Daniel Williams.",1
"5110","StGWCMt3/",45,"Corner,  SC Freiburg. Conceded by Tim Wiese.",2
"5111","StGWCMt3/",45,"Substitution, SC Freiburg. Daniel Caligiuri replaces Yacine Abdessadki.",7
"5112","StGWCMt3/",47,"Per Mertesacker (SV Werder Bremen) wins a free kick in the defensive half.",8
"5113","StGWCMt3/",47,"Foul by Papiss Demba Cisse (SC Freiburg).",3
"5114","StGWCMt3/",48,"Goal!  SV Werder Bremen 2, SC Freiburg 2. Papiss Demba Cisse (SC Freiburg) left footed shot from the centre of the box to the bottom left corner. Assisted by Daniel Caligiuri with a cross.",1
"5115","StGWCMt3/",49,"Aaron Hunt (SV Werder Bremen) wins a free kick on the left wing.",8
"5116","StGWCMt3/",49,"Attempt saved. Aaron Hunt (SV Werder Bremen) left footed shot from outside the box is saved in the bottom left corner. Assisted by Claudio Pizarro.",1
"5117","StGWCMt3/",49,"Corner,  SV Werder Bremen. Conceded by Oliver Baumann.",2
"5118","StGWCMt3/",49,"Foul by Cedric Makiadi (SC Freiburg).",3
"5119","StGWCMt3/",50,"Foul by Clemens Fritz (SV Werder Bremen).",3
"5120","StGWCMt3/",50,"Cedric Makiadi (SC Freiburg) wins a free kick on the right wing.",8
"5121","StGWCMt3/",51,"Hand ball by Oliver Barth (SC Freiburg).",10
"5122","StGWCMt3/",52,"Foul by Marko Marin (SV Werder Bremen).",3
"5123","StGWCMt3/",52,"Felix Bastians (SC Freiburg) wins a free kick in the defensive half.",8
"5124","StGWCMt3/",54,"Foul by Philipp Bargfrede (SV Werder Bremen).",3
"5125","StGWCMt3/",54,"Johannes Flum (SC Freiburg) wins a free kick in the attacking half.",8
"5126","StGWCMt3/",56,"Attempt missed. Stefan Reisinger (SC Freiburg) right footed shot from the right side of the box is high and wide to the right.",1
"5127","StGWCMt3/",58,"Corner,  SV Werder Bremen. Conceded by Oliver Barth.",2
"5128","StGWCMt3/",59,"Attempt blocked. Marko Marin (SV Werder Bremen) right footed shot from a difficult angle and long range on the left is blocked. Assisted by Aaron Hunt.",1
"5129","StGWCMt3/",59,"Corner,  SV Werder Bremen. Conceded by Stefan Reisinger.",2
"5130","StGWCMt3/",59,"Attempt missed. Per Mertesacker (SV Werder Bremen) header from the centre of the box misses to the right. Assisted by Marko Marin with a cross following a corner.",1
"5131","StGWCMt3/",60,"Marko Marin (SV Werder Bremen) wins a free kick in the attacking half.",8
"5132","StGWCMt3/",60,"Foul by Julian Schuster (SC Freiburg).",3
"5133","StGWCMt3/",60,"Julian Schuster (SC Freiburg) is shown the yellow card.",4
"5134","StGWCMt3/",61,"Philipp Bargfrede (SV Werder Bremen) wins a free kick in the defensive half.",8
"5135","StGWCMt3/",61,"Foul by Johannes Flum (SC Freiburg).",3
"5136","StGWCMt3/",62,"Substitution, SV Werder Bremen. Marko Arnautovic replaces Markus Rosenberg.",7
"5137","StGWCMt3/",62,"Tim Wiese (SV Werder Bremen) wins a free kick in the defensive half.",8
"5138","StGWCMt3/",62,"Attempt saved. Stefan Reisinger (SC Freiburg) right footed shot from the right side of the box is saved in the bottom left corner. Assisted by Oliver Barth.",1
"5139","StGWCMt3/",62,"Foul by Stefan Reisinger (SC Freiburg).",3
"5140","StGWCMt3/",63,"Foul by Claudio Pizarro (SV Werder Bremen).",3
"5141","StGWCMt3/",63,"Oliver Barth (SC Freiburg) wins a free kick in the defensive half.",8
"5142","StGWCMt3/",64,"Marko Arnautovic (SV Werder Bremen) wins a free kick in the defensive half.",8
"5143","StGWCMt3/",64,"Johannes Flum (SC Freiburg) is shown the yellow card.",4
"5144","StGWCMt3/",65,"Goal!  SV Werder Bremen 3, SC Freiburg 2. Marko Arnautovic (SV Werder Bremen) header from the centre of the box to the bottom left corner. Assisted by Marko Marin with a cross.",1
"5145","StGWCMt3/",66,"Attempt blocked. Daniel Caligiuri (SC Freiburg) right footed shot from the centre of the box is blocked. Assisted by Stefan Reisinger.",1
"5146","StGWCMt3/",67,"Foul by Marko Marin (SV Werder Bremen).",3
"5147","StGWCMt3/",67,"Felix Bastians (SC Freiburg) wins a free kick in the defensive half.",8
"5148","StGWCMt3/",68,"Foul by Sokratis (SV Werder Bremen).",3
"5149","StGWCMt3/",69,"Marko Marin (SV Werder Bremen) wins a free kick in the defensive half.",8
"5150","StGWCMt3/",69,"Foul by Daniel Williams (SC Freiburg).",3
"5151","StGWCMt3/",70,"Attempt blocked. Claudio Pizarro (SV Werder Bremen) right footed shot from the centre of the box is blocked. Assisted by Marko Marin.",1
"5152","StGWCMt3/",70,"Attempt blocked. Sokratis (SV Werder Bremen) right footed shot from outside the box is blocked.",1
"5153","StGWCMt3/",70,"Corner,  SV Werder Bremen. Conceded by Daniel Caligiuri.",2
"5154","StGWCMt3/",70,"Foul by Lukas Schmitz (SV Werder Bremen).",3
"5155","StGWCMt3/",70,"Lukas Schmitz (SV Werder Bremen) is shown the yellow card for a bad foul.",4
"5156","StGWCMt3/",70,"Papiss Demba Cisse (SC Freiburg) wins a free kick in the defensive half.",8
"5157","StGWCMt3/",71,"Hand ball by Aaron Hunt (SV Werder Bremen).",10
"5158","StGWCMt3/",72,"Attempt missed. Marko Arnautovic (SV Werder Bremen) right footed shot from outside the box misses to the left.",1
"5159","StGWCMt3/",74,"Hand ball by Stefan Reisinger (SC Freiburg).",10
"5160","StGWCMt3/",74,"Stefan Reisinger (SC Freiburg) is shown the yellow card for hand ball.",4
"5161","StGWCMt3/",76,"Attempt blocked. Marko Arnautovic (SV Werder Bremen) right footed shot from outside the box is blocked. Assisted by Claudio Pizarro with a headed pass.",1
"5162","StGWCMt3/",76,"Sokratis (SV Werder Bremen) wins a free kick on the right wing.",8
"5163","StGWCMt3/",76,"Foul by Daniel Caligiuri (SC Freiburg).",3
"5164","StGWCMt3/",77,"Substitution, SV Werder Bremen. Wesley replaces Clemens Fritz.",7
"5165","StGWCMt3/",77,"Corner,  SV Werder Bremen. Conceded by Oliver Barth.",2
"5166","StGWCMt3/",79,"Aaron Hunt (SV Werder Bremen) wins a free kick on the right wing.",8
"5167","StGWCMt3/",79,"Foul by Daniel Caligiuri (SC Freiburg).",3
"5168","StGWCMt3/",80,"Hand ball by Julian Schuster (SC Freiburg).",10
"5169","StGWCMt3/",80,"Substitution, SC Freiburg. Garra Dembele replaces Cedric Makiadi.",7
"5170","StGWCMt3/",83,"Attempt missed. Papiss Demba Cisse (SC Freiburg) right footed shot from long range on the right is just a bit too high. Assisted by Johannes Flum.",1
"5171","StGWCMt3/",84,"Substitution, SV Werder Bremen. Mehmet Ekici replaces Claudio Pizarro.",7
"5172","StGWCMt3/",84,"Attempt saved. Papiss Demba Cisse (SC Freiburg) header from the centre of the box is saved in the top right corner. Assisted by Felix Bastians with a cross.",1
"5173","StGWCMt3/",84,"Goal!  SV Werder Bremen 3, SC Freiburg 3. Stefan Reisinger (SC Freiburg) right footed shot from the right side of the six yard box to the bottom right corner.",1
"5174","StGWCMt3/",85,"Foul by Marko Arnautovic (SV Werder Bremen).",3
"5175","StGWCMt3/",85,"Julian Schuster (SC Freiburg) wins a free kick in the defensive half.",8
"5176","StGWCMt3/",86,"Penalty SV Werder Bremen. Mehmet Ekici draws a foul in the penalty area.",11
"5177","StGWCMt3/",86,"Pavel Krmas (SC Freiburg) is shown the yellow card for a bad foul.",4
"5178","StGWCMt3/",87,"Goal!  SV Werder Bremen 4, SC Freiburg 3. Aaron Hunt (SV Werder Bremen) converts the penalty with a left footed shot to the bottom right corner.",1
"5179","StGWCMt3/",88,"Substitution, SC Freiburg. Erik Jendrisek replaces Johannes Flum.",7
"5180","StGWCMt3/",90,"Goal!  SV Werder Bremen 5, SC Freiburg 3. Wesley (SV Werder Bremen) right footed shot from the left side of the box to the bottom right corner. Assisted by Marko Marin following a fast break.",1
"5181","StGWCMt3/",90,"Corner,  SV Werder Bremen. Conceded by Pavel Krmas.",2
"5182","StGWCMt3/",90,"Attempt blocked. Mehmet Ekici (SV Werder Bremen) right footed shot from the right side of the box is blocked. Assisted by Marko Marin.",1
"5183","StGWCMt3/",90,"Corner,  SV Werder Bremen. Conceded by Stefan Reisinger.",2
"5184","StGWCMt3/",90,"Attempt missed. Mehmet Ekici (SV Werder Bremen) right footed shot from long range on the left is just a bit too high. Assisted by Marko Marin following a corner.",1
"5185","StGWCMt3/",90,"Wesley (SV Werder Bremen) wins a free kick on the right wing.",8
"5186","StGWCMt3/",90,"Foul by Sokratis (SV Werder Bremen).",3
"5187","StGWCMt3/",90,"Foul by Daniel Caligiuri (SC Freiburg).",3
"5188","StGWCMt3/",90,"Daniel Caligiuri (SC Freiburg) wins a free kick in the defensive half.",8
"5189","tl4D8Ggo/",3,"Goal!  Dijon 1, Lorient 0. Gregory Thil (Dijon) left footed shot from the right side of the six yard box to the bottom right corner. Assisted by Thomas Guerbert with a cross.",1
"5190","tl4D8Ggo/",4,"Corner,  Lorient. Conceded by Abdoulaye MAÂ©itAÂ©.",2
"5191","tl4D8Ggo/",5,"Corner,  Lorient. Conceded by Eric Bautheac.",2
"5192","tl4D8Ggo/",6,"Corner,  Lorient. Conceded by Gregory Thil.",2
"5193","tl4D8Ggo/",7,"Foul by Samuel Souprayen (Dijon).",3
"5194","tl4D8Ggo/",7,"Yann Jouffre (Lorient) wins a free kick in the defensive half.",8
"5195","tl4D8Ggo/",8,"Corner,  Lorient. Conceded by Samuel Souprayen.",2
"5196","tl4D8Ggo/",8,"Cedric Varrault (Dijon) wins a free kick in the defensive half.",8
"5197","tl4D8Ggo/",8,"Foul by Lynel Kitambala (Lorient).",3
"5198","tl4D8Ggo/",10,"Foul by Cedric Varrault (Dijon).",3
"5199","tl4D8Ggo/",10,"Mathias Autret (Lorient) wins a free kick on the left wing.",8
"5200","tl4D8Ggo/",11,"Offside, Dijon. Eric Bautheac tries a through ball, but Gregory Thil is caught offside.",9
"5201","tl4D8Ggo/",12,"Younousse Sankhare (Dijon) wins a free kick in the defensive half.",8
"5202","tl4D8Ggo/",12,"Foul by Jacques-Alaixys Romao (Lorient).",3
"5203","tl4D8Ggo/",14,"Hand ball by Lynel Kitambala (Lorient).",10
"5204","tl4D8Ggo/",15,"Foul by Younousse Sankhare (Dijon).",3
"5205","tl4D8Ggo/",15,"Mathieu Coutadeur (Lorient) wins a free kick in the attacking half.",8
"5206","tl4D8Ggo/",15,"Foul by Abdoulaye MAÂ©itAÂ© (Dijon).",3
"5207","tl4D8Ggo/",15,"Lynel Kitambala (Lorient) wins a free kick in the attacking half.",8
"5208","tl4D8Ggo/",16,"Attempt blocked. Mathieu Coutadeur (Lorient) right footed shot from outside the box is blocked.",1
"5209","tl4D8Ggo/",17,"Corner,  Lorient. Conceded by Benjamin Corgnet.",2
"5210","tl4D8Ggo/",18,"Foul by Thomas Guerbert (Dijon).",3
"5211","tl4D8Ggo/",18,"Julien Quercia (Lorient) wins a free kick on the left wing.",8
"5212","tl4D8Ggo/",18,"Foul by Eric Bautheac (Dijon).",3
"5213","tl4D8Ggo/",18,"Yann Jouffre (Lorient) wins a free kick on the right wing.",8
"5214","tl4D8Ggo/",19,"Cedric Varrault (Dijon) wins a free kick on the right wing.",8
"5215","tl4D8Ggo/",19,"Foul by Mathias Autret (Lorient).",3
"5216","tl4D8Ggo/",19,"Foul by Benjamin Corgnet (Dijon).",3
"5217","tl4D8Ggo/",19,"Lynel Kitambala (Lorient) wins a free kick in the defensive half.",8
"5218","tl4D8Ggo/",22,"Attempt missed. Mathias Autret (Lorient) right footed shot from the left side of the box misses to the right. Assisted by Lucas Mareque.",1
"5219","tl4D8Ggo/",23,"Foul by Gregory Thil (Dijon).",3
"5220","tl4D8Ggo/",23,"Jacques-Alaixys Romao (Lorient) wins a free kick in the defensive half.",8
"5221","tl4D8Ggo/",24,"Attempt saved. Julien Quercia (Lorient) right footed shot from the left side of the box is saved in the bottom right corner. Assisted by Mathieu Coutadeur.",1
"5222","tl4D8Ggo/",24,"Corner,  Lorient. Conceded by Baptiste Reynet.",2
"5223","tl4D8Ggo/",25,"Thomas Guerbert (Dijon) wins a free kick on the right wing.",8
"5224","tl4D8Ggo/",25,"Foul by Lucas Mareque (Lorient).",3
"5225","tl4D8Ggo/",26,"Attempt missed. Thomas Guerbert (Dijon) right footed shot from outside the box misses to the left.",1
"5226","tl4D8Ggo/",27,"Foul by Younousse Sankhare (Dijon).",3
"5227","tl4D8Ggo/",27,"GrAÂ©gory Bourillon (Lorient) wins a free kick in the defensive half.",8
"5228","tl4D8Ggo/",29,"Attempt saved. Julien Quercia (Lorient) right footed shot from the left side of the box is saved in the centre of the goal. Assisted by Mathias Autret.",1
"5229","tl4D8Ggo/",37,"Corner,  Lorient. Conceded by Eric Bautheac.",2
"5230","tl4D8Ggo/",37,"Hand ball by Thomas Guerbert (Dijon).",10
"5231","tl4D8Ggo/",38,"Baptiste Reynet (Dijon) wins a free kick in the defensive half.",8
"5232","tl4D8Ggo/",38,"Foul by Lynel Kitambala (Lorient).",3
"5233","tl4D8Ggo/",39,"Gregory Thil (Dijon) wins a free kick in the attacking half.",8
"5234","tl4D8Ggo/",39,"Foul by Jacques-Alaixys Romao (Lorient).",3
"5235","tl4D8Ggo/",41,"Foul by Abdoulaye MAÂ©itAÂ© (Dijon).",3
"5236","tl4D8Ggo/",41,"Julien Quercia (Lorient) wins a free kick in the attacking half.",8
"5237","tl4D8Ggo/",41,"Abdoulaye MAÂ©itAÂ© (Dijon) is shown the red card for a bad foul.",6
"5238","tl4D8Ggo/",44,"Substitution, Lorient. Jeremie Aliadiere replaces Julien Quercia because of an injury.",7
"5239","tl4D8Ggo/",45,"Attempt missed. Mathias Autret (Lorient) left footed shot from the left side of the box misses to the right. Assisted by Mathieu Coutadeur with a through ball.",1
"5240","tl4D8Ggo/",45,"Eric Bautheac (Dijon) wins a free kick on the left wing.",8
"5241","tl4D8Ggo/",45,"Foul by Pedrinho (Lorient).",3
"5242","tl4D8Ggo/",45,"Substitution, Dijon. Steven Paulle replaces Benjamin Corgnet.",7
"5243","tl4D8Ggo/",46,"Corner,  Lorient. Conceded by Younousse Sankhare.",2
"5244","tl4D8Ggo/",48,"Eric Bautheac (Dijon) wins a free kick in the defensive half.",8
"5245","tl4D8Ggo/",48,"Foul by Jacques-Alaixys Romao (Lorient).",3
"5246","tl4D8Ggo/",50,"Attempt saved. Mathias Autret (Lorient) right footed shot from a difficult angle on the left is saved in the centre of the goal. Assisted by Lynel Kitambala with a through ball.",1
"5247","tl4D8Ggo/",50,"Attempt missed. Jacques-Alaixys Romao (Lorient) right footed shot from outside the box misses to the right. Assisted by Mathieu Coutadeur.",1
"5248","tl4D8Ggo/",53,"Attempt blocked. Yann Jouffre (Lorient) left footed shot from outside the box is blocked. Assisted by Pedrinho.",1
"5249","tl4D8Ggo/",55,"Thomas Guerbert (Dijon) wins a free kick in the attacking half.",8
"5250","tl4D8Ggo/",55,"Foul by Lucas Mareque (Lorient).",3
